station_id,Prim_key,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
7,9930,2004,3,13,36,34,35,32,29,28,27,27,34,37,41,43,45,48,49,52,50,50,47,42,39,36,34,33
7,9931,2004,3,14,31,30,30,29,29,30,30,32,35,40,43,46,51,55,57,59,60,60,57,54,55,55,54,54
7,9932,2004,3,15,55,56,55,54,52,48,48,47,50,55,57,61,62,63,67,67,65,64,59,56,54,51,49,48
7,9933,2004,3,16,48,48,48,48,48,46,46,46,43,41,42,41,41,41,41,39,39,39,38,37,37,35,36,36
7,9934,2004,3,17,36,36,35,36,35,35,33,32,35,38,38,39,40,41,43,41,42,41,41,40,39,38,36,37
7,9935,2004,3,18,36,35,34,34,34,34,34,34,35,37,38,41,46,50,54,56,56,54,51,49,48,48,48,46
7,9936,2004,3,19,47,46,46,45,44,44,43,43,47,48,47,47,47,47,49,52,51,50,48,44,39,38,37,35
7,9937,2004,3,20,33,32,31,30,30,29,29,31,39,45,48,53,55,57,61,63,64,64,63,61,59,61,61,62
7,9938,2004,3,21,62,62,62,59,57,57,56,56,56,54,54,52,53,56,53,53,50,48,46,44,41,38,38,36
7,9939,2004,3,22,35,33,32,31,29,29,29,30,32,33,36,38,39,40,42,41,40,40,38,37,34,32,30,29
7,9940,2004,3,23,27,25,23,22,21,21,22,23,32,37,41,44,45,48,51,52,52,52,50,44,41,40,39,37
7,9941,2004,3,24,37,35,33,31,32,30,29,30,39,46,54,60,62,64,65,66,66,64,62,60,56,54,54,54
7,9942,2004,3,25,53,52,51,49,48,47,47,49,49,52,59,64,69,72,73,74,73,73,70,62,61,61,61,61
7,9943,2004,3,26,60,58,57,55,54,52,53,55,60,64,69,73,75,78,78,78,78,76,74,68,68,66,66,64
7,9944,2004,3,27,63,62,63,62,61,60,56,58,64,65,64,66,67,68,72,70,70,70,68,65,62,59,57,55
7,9945,2004,3,28,56,57,57,58,56,55,55,54,54,54,55,57,59,61,62,64,63,62,59,54,50,46,46,45
7,9946,2004,3,29,45,45,45,45,43,42,40,42,45,46,46,46,48,49,51,53,52,49,46,45,45,44,41,40
7,9947,2004,3,30,38,38,38,38,39,40,40,40,40,40,43,44,46,47,48,50,49,48,48,47,47,47,46,46
7,9948,2004,3,31,46,46,46,45,45,45,45,46,47,47,48,50,53,52,52,50,50,49,47,47,47,46,46,45
7,9949,2004,4,1,45,46,46,46,46,46,46,46,47,47,47,48,49,50,52,52,50,48,47,47,45,45,45,44
7,9950,2004,4,2,43,43,42,42,42,42,43,43,43,45,46,45,45,46,47,46,46,46,46,45,44,44,44,44
7,9951,2004,4,3,43,43,43,43,43,44,44,44,45,46,47,48,49,51,54,55,56,56,56,51,48,44,44,43
7,9952,2004,4,4,45,44,46,45,46,48,48,48,48,49,52,53,53,52,52,52,52,52,48,45,43,41,39,38
7,9953,2004,4,5,38,38,36,36,36,36,34,36,38,39,41,44,46,48,49,50,50,50,48,46,43,39,37,38
7,9954,2004,4,6,36,36,34,30,28,28,29,36,41,47,50,54,56,58,61,63,62,62,61,54,48,47,45,43
7,9955,2004,4,7,45,45,44,44,43,42,41,47,54,61,66,71,73,75,75,76,76,76,73,68,61,57,55,55
7,9956,2004,4,8,50,49,49,47,48,49,49,49,52,54,56,58,58,60,62,65,65,66,61,57,53,52,49,49
7,9957,2004,4,9,49,49,47,44,43,41,39,43,49,55,59,63,64,65,66,67,68,66,65,61,57,56,50,47
7,9958,2004,4,10,46,45,44,42,40,41,41,45,50,55,59,59,61,62,62,62,59,59,57,55,54,52,51,50
7,9959,2004,4,11,50,50,50,50,49,50,49,48,49,49,49,48,48,48,48,46,45,45,44,44,44,44,43,43
7,9960,2004,4,12,43,44,44,44,44,44,44,44,44,45,46,46,46,47,47,47,47,47,47,47,47,47,46,46
7,9961,2004,4,13,46,46,46,46,46,46,46,46,46,47,48,48,49,49,51,51,52,49,50,49,49,48,48,48
7,9962,2004,4,14,47,47,48,48,48,49,49,49,50,50,50,52,51,49,49,48,48,49,47,47,46,46,47,48
7,9963,2004,4,15,48,48,47,47,46,45,45,47,49,54,55,57,59,63,63,64,65,64,63,58,52,48,45,42
7,9964,2004,4,16,40,39,38,38,36,35,35,41,48,54,57,59,63,63,67,69,70,71,69,61,56,53,52,49
7,9965,2004,4,17,49,48,48,47,46,46,46,52,57,67,72,78,81,82,84,84,84,84,81,76,73,71,69,67
7,9966,2004,4,18,65,64,61,59,56,55,55,61,67,73,79,82,86,88,89,89,90,89,85,79,77,76,76,74
7,9967,2004,4,19,73,71,69,65,64,63,64,66,71,75,79,83,87,89,89,88,87,86,84,80,80,80,78,75
7,9968,2004,4,20,74,70,70,64,61,58,58,66,73,78,79,82,83,86,84,88,84,83,80,75,73,71,70,67
7,9969,2004,4,21,65,63,61,59,59,57,58,59,63,69,72,76,79,82,84,84,85,82,82,80,78,75,75,73
7,9970,2004,4,22,73,72,69,67,66,65,64,66,70,73,76,80,82,84,84,84,84,82,81,78,73,72,69,69
7,9971,2004,4,23,68,66,65,63,65,65,64,66,70,74,79,82,83,86,85,87,84,76,72,70,67,68,67,65
7,9972,2004,4,24,65,65,64,64,64,64,63,64,65,68,70,72,73,75,75,77,76,75,73,70,64,63,61,60
7,9973,2004,4,25,58,56,56,55,55,55,55,57,58,63,64,63,64,66,68,71,70,70,66,65,63,64,64,63
7,9974,2004,4,26,61,63,65,65,65,64,64,66,68,71,71,73,73,67,65,60,60,58,58,57,56,56,56,56
7,9975,2004,4,27,56,55,55,55,55,53,54,54,56,63,64,64,65,66,66,66,62,59,57,52,53,50,48,47
7,9976,2004,4,28,45,42,40,38,37,35,36,44,46,50,53,56,58,59,63,64,64,66,65,58,54,52,49,51
7,9977,2004,4,29,49,47,46,46,46,45,46,51,57,64,69,72,74,76,78,78,75,75,72,69,64,62,58,58
7,9978,2004,4,30,59,59,58,56,56,56,56,59,63,68,71,73,74,74,74,77,77,75,74,71,67,65,63,65
7,9979,2004,5,1,64,63,63,63,63,61,63,66,69,71,73,74,75,76,78,70,72,72,70,68,67,67,67,67
7,9980,2004,5,2,67,67,67,67,67,67,67,68,70,72,75,76,79,81,81,81,81,79,75,72,69,67,66,65
7,9981,2004,5,3,61,59,57,53,50,48,48,48,48,48,48,48,48,49,51,50,50,49,50,49,48,48,47,47
7,9982,2004,5,4,45,43,41,39,39,40,39,45,47,52,55,56,57,61,62,64,63,64,63,55,51,49,47,47
7,9983,2004,5,5,46,45,47,48,48,48,48,50,55,61,67,71,71,72,74,75,73,75,72,67,64,60,58,56
7,9984,2004,5,6,56,54,51,52,50,49,49,56,59,64,67,70,73,75,78,80,80,79,76,71,66,64,61,59
7,9985,2004,5,7,58,58,59,57,56,56,56,62,69,76,82,86,87,88,90,90,88,88,83,78,70,68,67,65
7,9986,2004,5,8,64,63,64,64,63,63,63,63,63,63,66,66,67,69,70,70,70,67,66,61,58,56,55,55
7,9987,2004,5,9,53,53,52,51,53,54,54,57,61,67,72,77,80,82,86,87,87,86,82,78,73,72,73,73
7,9988,2004,5,10,72,70,69,66,64,63,63,68,72,76,81,83,87,88,90,90,89,87,84,81,79,77,74,74
7,9989,2004,5,11,73,72,72,70,68,66,66,68,72,76,79,83,85,87,88,88,84,83,78,75,73,71,70,69
7,9990,2004,5,12,66,66,66,66,64,64,64,68,72,78,81,83,84,86,87,86,85,86,84,78,75,74,73,72
7,9991,2004,5,13,71,70,67,66,64,64,65,69,72,77,81,81,84,84,85,85,84,84,82,78,73,72,72,71
7,9992,2004,5,14,72,70,70,70,68,67,67,71,74,79,82,84,85,84,88,88,87,86,83,79,75,74,72,71
7,9993,2004,5,15,70,69,70,68,67,67,68,70,74,79,82,84,85,87,87,87,85,86,84,80,77,73,73,70
7,9994,2004,5,16,67,65,65,64,63,63,63,67,71,72,72,75,79,81,83,82,78,78,74,73,71,69,68,66
7,9995,2004,5,17,66,64,64,64,62,63,65,66,70,72,77,79,82,82,82,82,83,81,75,72,70,69,67,66
7,9996,2004,5,18,67,66,66,65,66,67,66,69,72,77,81,82,83,84,86,84,82,78,72,70,68,69,67,67
7,9997,2004,5,19,66,68,66,68,66,66,66,69,71,74,75,77,79,80,80,81,78,76,76,73,72,71,70,68
7,9998,2004,5,20,69,68,68,67,67,67,67,66,66,67,68,68,71,73,73,76,76,75,74,73,71,70,68,67
7,9999,2004,5,21,67,66,66,66,66,67,67,67,71,74,75,80,85,84,86,90,88,84,83,81,77,76,75,74
7,10000,2004,5,22,71,68,68,66,65,63,65,67,71,75,79,82,84,87,88,89,89,89,87,82,80,77,74,77
7,10001,2004,5,23,75,75,75,75,75,73,73,75,77,81,83,86,87,90,91,91,91,88,83,81,79,78,77,76
7,10002,2004,5,24,75,73,73,73,72,72,72,74,76,82,84,86,88,90,89,90,90,88,86,82,81,81,79,79
7,10003,2004,5,25,77,75,74,73,72,72,72,75,77,82,83,87,89,90,90,90,91,89,86,84,73,74,74,72
7,10004,2004,5,26,69,70,69,68,69,70,70,71,75,80,83,84,84,87,85,86,84,82,80,77,70,68,67,67
7,10005,2004,5,27,65,65,64,65,65,66,66,67,70,75,78,80,81,82,82,84,84,84,82,79,75,73,74,73
7,10006,2004,5,28,73,72,71,70,68,68,68,68,71,72,72,73,74,78,80,82,81,79,77,75,73,68,68,67
7,10007,2004,5,29,67,65,64,63,61,59,59,61,62,65,66,68,71,72,74,75,75,74,73,70,63,59,58,57
7,10008,2004,5,30,57,58,59,58,59,59,61,61,62,64,65,66,69,70,69,70,70,70,70,68,67,66,66,67
7,10009,2004,5,31,67,67,66,66,68,68,68,68,70,70,72,75,79,81,81,83,82,80,81,79,76,71,69,67
7,10010,2004,6,1,66,65,63,60,62,62,64,68,73,77,78,80,80,81,82,77,81,80,80,77,70,66,69,70
7,10011,2004,6,2,67,65,61,60,58,61,65,68,72,76,79,81,82,84,83,83,84,84,83,81,76,74,71,70
7,10012,2004,6,3,70,70,68,66,64,62,65,67,73,77,79,81,82,83,82,83,82,81,81,75,71,68,66,65
7,10013,2004,6,4,65,64,64,63,63,63,65,66,66,65,65,65,65,65,65,65,65,65,64,64,64,63,63,63
7,10014,2004,6,5,63,64,64,63,64,64,63,61,61,60,59,60,59,59,59,59,59,59,59,59,59,59,59,59
7,10015,2004,6,6,59,58,58,57,56,56,57,61,62,66,69,70,72,74,74,76,75,74,72,72,69,67,65,64
7,10016,2004,6,7,64,64,63,63,63,63,63,65,67,73,74,78,79,79,79,78,79,78,78,75,72,68,67,65
7,10017,2004,6,8,65,64,63,62,62,62,63,65,68,73,78,81,82,84,86,86,87,86,84,81,75,74,72,71
7,10018,2004,6,9,70,71,72,70,70,68,70,73,77,83,86,87,88,91,90,90,90,89,88,84,82,80,80,76
7,10019,2004,6,10,75,74,74,72,71,71,72,73,79,84,86,88,88,89,89,83,82,76,77,74,74,73,73,73
7,10020,2004,6,11,72,71,71,72,71,72,72,74,78,81,79,79,79,78,76,76,72,70,67,66,66,64,65,63
7,10021,2004,6,12,63,63,62,60,60,59,60,61,64,69,71,73,74,75,76,77,78,75,75,71,67,64,64,63
7,10022,2004,6,13,61,61,62,61,61,61,62,64,64,65,66,70,72,72,74,74,76,75,74,74,72,71,71,71
7,10023,2004,6,14,71,70,71,71,72,72,72,73,73,77,80,81,81,82,82,82,82,82,82,81,79,79,76,76
7,10024,2004,6,15,75,75,73,73,73,73,73,75,75,79,81,82,83,84,86,84,84,82,81,79,75,75,73,73
7,10025,2004,6,16,73,73,73,73,73,73,73,74,75,76,78,80,80,79,83,81,82,81,77,77,76,76,75,74
7,10026,2004,6,17,74,74,74,74,74,74,75,76,77,80,83,86,89,90,91,91,90,88,89,85,83,80,79,77
7,10027,2004,6,18,76,75,75,74,73,74,75,77,83,88,90,90,91,92,85,82,83,79,80,79,77,76,75,75
7,10028,2004,6,19,74,73,74,74,74,73,73,75,78,81,81,83,84,85,85,84,84,81,80,77,75,74,73,72
7,10029,2004,6,20,69,67,65,63,60,58,59,59,62,65,67,70,71,73,74,75,77,76,75,72,65,62,60,57
7,10030,2004,6,21,58,57,57,56,56,56,57,63,67,71,73,76,78,80,81,81,79,79,79,75,74,73,73,71
7,10031,2004,6,22,72,70,68,70,70,70,70,71,74,76,80,82,86,87,88,85,78,79,81,79,75,75,74,73
7,10032,2004,6,23,72,72,72,72,72,70,72,74,75,77,76,77,76,76,77,75,75,75,75,73,71,69,68,68
7,10033,2004,6,24,68,68,68,68,68,67,68,71,74,79,81,82,83,84,84,84,84,84,84,80,76,75,73,72
7,10034,2004,6,25,72,71,71,71,71,71,71,72,75,78,80,83,82,78,71,72,74,74,74,73,72,71,71,71
7,10035,2004,6,26,71,71,68,68,67,67,68,70,73,75,76,77,79,80,81,81,80,79,79,77,72,68,66,64
7,10036,2004,6,27,62,60,58,58,56,56,58,63,69,75,76,79,78,79,79,79,80,78,78,75,70,68,66,65
7,10037,2004,6,28,64,65,62,62,61,60,63,66,70,72,76,77,79,79,81,81,80,79,79,75,73,71,70,68
7,10038,2004,6,29,67,69,69,66,65,65,65,67,69,73,74,76,78,80,82,83,82,82,81,76,73,68,68,66
7,10039,2004,6,30,65,65,65,65,64,63,65,69,72,76,79,81,82,84,85,81,78,78,78,76,74,72,70,70
7,10040,2004,7,1,67,66,65,65,66,65,66,68,73,78,81,83,85,87,86,87,87,86,82,82,79,76,76,75
7,10041,2004,7,2,72,71,70,70,68,69,71,73,76,82,84,86,87,89,90,89,90,86,85,81,77,75,75,73
7,10042,2004,7,3,72,70,70,68,69,67,69,73,77,81,84,87,87,87,90,89,88,87,86,82,77,75,74,74
7,10043,2004,7,4,74,74,74,75,75,75,75,75,77,78,80,78,75,82,79,79,78,79,79,77,75,75,76,74
7,10044,2004,7,5,73,73,72,72,72,72,72,74,77,82,86,90,91,91,93,92,84,82,79,80,75,75,73,73
7,10045,2004,7,6,72,72,72,72,72,70,72,75,79,83,84,85,87,89,90,91,91,85,82,76,76,74,74,74
7,10046,2004,7,7,73,73,71,71,71,70,71,73,77,82,85,87,85,78,75,74,76,75,74,73,72,72,72,70
7,10047,2004,7,8,70,70,70,70,68,68,68,71,74,81,83,87,88,89,86,88,89,88,88,85,79,75,74,74
7,10048,2004,7,9,72,71,69,67,66,66,68,72,77,84,84,86,86,89,89,88,90,88,86,84,80,77,77,77
7,10049,2004,7,10,76,74,74,73,70,70,71,73,76,80,81,82,84,86,88,88,85,83,83,81,79,77,76,76
7,10050,2004,7,11,75,75,74,72,72,72,72,74,78,82,84,86,88,89,89,87,85,84,82,80,78,76,75,75
7,10051,2004,7,12,73,72,72,72,72,72,73,74,76,81,81,84,85,88,88,89,87,76,74,78,76,75,75,75
7,10052,2004,7,13,74,74,73,73,72,72,72,74,77,79,83,85,88,87,88,86,86,83,81,81,76,75,74,74
7,10053,2004,7,14,74,73,74,73,72,72,72,75,78,82,83,88,91,91,90,85,78,78,78,74,72,72,71,69
7,10054,2004,7,15,68,66,66,65,65,65,67,72,75,80,81,83,83,84,85,84,84,83,82,80,75,75,73,72
7,10055,2004,7,16,69,66,67,66,66,66,66,71,74,80,81,83,85,86,85,84,85,84,83,80,72,73,71,68
7,10056,2004,7,17,66,65,66,66,64,63,64,69,73,80,81,84,86,84,86,86,81,74,72,72,70,69,69,70
7,10057,2004,7,18,68,67,67,67,67,67,67,69,70,72,74,75,77,77,79,81,81,80,79,76,73,72,71,71
7,10058,2004,7,19,69,68,66,66,66,65,65,66,69,75,79,81,81,83,83,83,84,84,81,76,72,70,69,68
7,10059,2004,7,20,68,66,66,66,65,65,65,68,73,79,81,82,84,83,85,85,86,84,83,79,75,72,72,70
7,10060,2004,7,21,68,68,68,67,66,66,67,71,75,81,84,86,84,88,87,88,88,88,85,82,78,75,74,73
7,10061,2004,7,22,72,71,71,71,70,69,70,73,76,77,82,87,88,90,90,90,89,78,74,73,73,72,72,72
7,10062,2004,7,23,72,73,73,72,72,72,72,72,73,77,77,79,79,80,79,82,81,81,78,75,74,74,73,73
7,10063,2004,7,24,73,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,72,72,72,71,71,72,72
7,10064,2004,7,25,72,72,70,70,71,71,69,70,71,71,72,72,73,74,75,75,75,74,74,73,73,72,72,72
7,10065,2004,7,26,72,71,71,70,70,70,70,70,71,72,72,73,73,74,75,75,75,75,75,74,74,74,74,74
7,10066,2004,7,27,74,74,74,74,73,73,73,75,76,80,82,83,85,85,84,88,87,84,80,74,73,73,73,73
7,10067,2004,7,28,73,72,72,72,73,72,73,73,73,75,78,79,82,82,82,83,82,81,81,78,76,74,73,73
7,10068,2004,7,29,73,73,73,72,69,69,68,72,74,77,80,82,84,84,87,86,84,84,82,80,78,77,74,74
7,10069,2004,7,30,73,72,73,72,72,73,73,74,75,80,82,84,85,87,88,89,89,88,86,83,80,78,77,77
7,10070,2004,7,31,77,75,75,74,74,73,74,75,78,82,83,84,87,89,90,90,88,89,87,84,81,78,78,78
7,10071,2004,8,1,77,75,75,74,74,75,75,75,78,81,82,87,87,89,88,86,84,81,79,76,73,73,73,72
7,10072,2004,8,2,72,72,73,72,71,71,73,74,76,79,81,82,83,85,84,78,81,80,76,73,73,73,73,73
7,10073,2004,8,3,73,73,72,72,72,72,72,72,73,79,82,84,82,84,86,88,86,86,85,81,79,76,76,73
7,10074,2004,8,4,73,74,73,72,73,72,73,76,81,84,87,89,90,91,90,92,91,90,88,84,81,81,79,79
7,10075,2004,8,5,79,75,76,77,77,76,75,76,77,79,76,75,71,72,70,70,71,71,71,71,70,70,68,67
7,10076,2004,8,6,68,67,67,65,65,64,63,63,65,68,70,72,73,73,72,73,75,73,73,70,64,60,59,57
7,10077,2004,8,7,57,56,56,56,56,56,56,61,65,70,73,74,75,75,76,78,79,78,75,73,67,65,63,61
7,10078,2004,8,8,59,60,60,58,57,59,59,63,66,73,78,80,80,81,82,84,82,81,79,74,71,68,65,66
7,10079,2004,8,9,66,65,65,64,63,63,64,65,70,76,81,83,84,85,86,83,84,85,83,77,73,71,70,70
7,10080,2004,8,10,68,68,68,66,66,66,66,69,72,78,81,85,87,88,89,89,87,87,83,81,78,76,75,74
7,10081,2004,8,11,74,73,72,71,70,70,70,72,75,80,83,85,87,89,89,89,87,82,81,76,73,73,73,72
7,10082,2004,8,12,72,70,71,70,69,69,70,71,74,78,80,82,84,84,82,75,73,73,73,73,72,72,73,73
7,10083,2004,8,13,73,72,70,70,70,70,70,70,72,73,72,72,76,79,80,80,81,80,79,75,74,73,71,71
7,10084,2004,8,14,68,65,65,65,64,64,64,66,66,66,66,67,66,66,67,67,66,65,65,65,65,65,64,64
7,10085,2004,8,15,65,65,64,64,64,64,64,65,66,71,71,73,71,71,71,73,73,73,71,71,71,70,69,69
7,10086,2004,8,16,69,68,68,68,68,68,68,70,71,75,78,80,80,82,82,82,82,81,80,74,71,70,68,67
7,10087,2004,8,17,67,68,67,66,66,65,65,68,73,77,78,79,80,82,79,80,80,80,79,75,73,72,71,70
7,10088,2004,8,18,69,69,69,68,70,69,69,70,73,79,80,82,82,85,82,80,82,77,77,75,75,73,72,72
7,10089,2004,8,19,72,72,72,72,72,72,72,73,75,79,81,85,87,89,90,90,89,89,87,82,81,75,74,74
7,10090,2004,8,20,74,74,74,74,73,72,72,73,78,83,86,88,90,92,92,91,90,87,86,83,81,80,79,78
7,10091,2004,8,21,79,78,78,78,78,76,76,78,80,81,82,81,82,84,84,78,74,74,73,73,72,71,69,68
7,10092,2004,8,22,66,66,65,64,62,62,62,64,67,73,75,76,78,79,79,80,79,79,78,72,68,67,65,65
7,10093,2004,8,23,65,65,64,63,63,62,62,64,69,76,79,81,82,84,85,84,84,84,81,76,73,71,69,68
7,10094,2004,8,24,67,67,65,65,65,64,64,66,71,78,81,83,86,87,88,88,86,85,83,79,73,71,70,68
7,10095,2004,8,25,67,66,66,65,65,64,64,67,70,75,78,80,82,82,84,84,82,81,80,76,72,70,70,66
7,10096,2004,8,26,67,66,66,65,66,66,68,69,71,75,80,81,83,85,86,87,84,84,81,79,75,73,72,72
7,10097,2004,8,27,72,72,72,72,71,72,71,72,73,74,79,81,83,85,86,87,87,87,84,79,75,73,73,73
7,10098,2004,8,28,73,72,72,72,72,71,71,72,75,80,84,86,88,89,90,90,89,87,85,81,78,76,74,73
7,10099,2004,8,29,73,71,72,72,71,72,72,72,73,76,82,85,88,87,89,89,89,88,84,82,80,79,78,74
7,10100,2004,8,30,73,72,70,69,68,69,70,73,79,81,83,84,84,81,80,77,76,76,75,75,75,75,75,74
7,10101,2004,8,31,75,74,74,74,72,72,72,73,77,80,81,82,84,84,84,85,84,83,82,76,74,72,70,68
7,10102,2004,9,1,67,67,65,65,65,63,63,66,71,75,80,81,83,83,84,83,82,81,80,74,71,70,68,68
7,10103,2004,9,2,66,65,65,64,64,64,64,66,72,76,79,81,82,83,83,82,81,80,78,74,69,68,67,66
7,10104,2004,9,3,65,65,64,64,64,63,64,67,71,75,78,81,81,82,84,84,82,81,79,75,72,71,69,69
7,10105,2004,9,4,68,68,68,67,67,66,66,68,72,75,81,81,82,81,84,84,82,81,80,74,71,69,68,67
7,10106,2004,9,5,66,65,65,64,64,64,63,65,71,77,80,80,81,82,79,79,73,72,72,71,72,72,72,70
7,10107,2004,9,6,70,70,70,68,68,67,67,67,68,69,71,72,74,74,74,76,75,75,75,73,73,73,73,72
7,10108,2004,9,7,72,72,72,70,70,71,70,71,72,74,77,79,81,81,82,80,80,78,76,75,75,75,73,73
7,10109,2004,9,8,73,73,73,73,73,73,73,73,75,75,76,77,78,80,82,81,81,79,79,79,78,78,77,75
7,10110,2004,9,9,75,75,75,73,75,75,75,75,75,77,80,81,81,84,82,82,82,81,79,77,74,70,68,68
7,10111,2004,9,10,67,66,65,65,63,63,62,65,70,77,79,81,82,82,82,83,82,81,78,73,72,68,68,66
7,10112,2004,9,11,67,67,67,65,65,65,64,65,67,72,77,79,81,82,82,83,80,80,77,73,71,69,68,67
7,10113,2004,9,12,66,65,64,64,64,64,64,66,68,74,77,80,80,82,82,81,82,79,76,73,72,70,68,68
7,10114,2004,9,13,66,65,64,64,63,63,63,64,68,74,79,82,81,82,82,82,82,81,77,72,71,68,68,67
7,10115,2004,9,14,66,65,64,63,64,64,64,65,67,70,73,74,74,74,74,75,75,74,73,72,70,70,69,69
7,10116,2004,9,15,69,68,68,67,67,67,67,66,67,67,67,67,69,70,70,70,71,70,70,68,68,70,70,69
7,10117,2004,9,16,69,69,68,68,68,68,68,70,71,73,75,77,78,78,78,78,78,75,73,73,72,72,72,70
7,10118,2004,9,17,70,70,70,70,69,70,71,72,73,74,77,81,83,85,85,84,79,79,77,75,72,73,73,73
7,10119,2004,9,18,72,72,72,72,68,67,64,64,64,64,65,66,66,68,70,71,71,71,71,70,70,66,64,64
7,10120,2004,9,19,62,59,58,57,55,54,52,53,57,62,64,66,66,69,71,70,70,68,65,57,56,55,54,52
7,10121,2004,9,20,52,50,50,52,52,50,50,53,56,62,64,66,69,71,72,72,70,68,66,59,57,55,54,53
7,10122,2004,9,21,53,51,50,50,50,50,50,53,58,66,72,74,77,79,80,81,81,78,73,67,65,63,60,61
7,10123,2004,9,22,59,59,58,57,57,57,57,59,66,75,81,84,84,88,89,88,86,83,76,68,67,65,64,63
7,10124,2004,9,23,60,59,59,59,59,59,59,59,69,75,79,81,83,85,86,85,84,82,76,72,71,72,70,69
7,10125,2004,9,24,66,66,64,64,63,63,62,64,67,71,73,78,79,81,81,80,78,76,72,67,65,64,63,61
7,10126,2004,9,25,60,59,58,56,56,56,56,57,63,69,73,76,77,79,79,79,77,75,70,66,64,63,61,61
7,10127,2004,9,26,59,57,58,57,57,57,56,58,63,70,75,79,79,80,79,79,78,76,73,70,68,66,65,64
7,10128,2004,9,27,63,63,61,62,62,62,63,64,67,70,72,73,75,74,73,73,70,71,70,70,71,71,71,71
7,10129,2004,9,28,71,72,72,72,72,72,72,73,74,74,76,79,77,77,75,74,73,72,71,69,68,68,67,67
7,10130,2004,9,29,68,67,67,67,66,66,66,66,69,71,72,74,73,73,73,73,73,73,70,67,65,64,64,64
7,10131,2004,9,30,63,63,63,63,63,63,64,64,65,69,71,72,74,76,76,77,75,73,70,66,65,63,63,63
7,10132,2004,10,1,61,61,61,61,59,59,59,60,63,67,72,73,75,76,77,76,74,73,71,70,69,68,67,66
7,10133,2004,10,2,65,64,64,64,64,64,64,64,65,68,72,75,78,81,82,81,77,75,71,69,69,68,66,66
7,10134,2004,10,3,65,64,64,64,64,63,63,63,63,63,64,66,69,71,72,70,70,69,66,64,61,59,59,59
7,10135,2004,10,4,58,58,59,59,59,59,57,59,62,64,68,70,73,76,77,78,75,73,68,65,62,60,58,57
7,10136,2004,10,5,61,61,59,57,56,55,54,54,56,58,63,63,64,65,65,64,64,63,57,52,50,48,47,47
7,10137,2004,10,6,46,45,43,43,42,41,41,43,50,56,62,64,65,67,68,67,67,65,58,55,52,49,48,48
7,10138,2004,10,7,48,48,46,46,45,44,44,45,50,59,66,72,72,74,77,76,73,72,64,59,57,56,55,53
7,10139,2004,10,8,52,51,49,49,48,48,47,48,56,63,70,74,76,78,78,77,75,73,65,63,60,58,57,56
7,10140,2004,10,9,56,56,54,54,53,53,54,55,56,61,63,69,70,72,72,73,72,69,65,63,63,64,63,62
7,10141,2004,10,10,60,59,59,58,59,59,59,60,62,66,71,72,73,74,75,73,72,70,64,63,60,58,56,55
7,10142,2004,10,11,55,54,53,52,49,47,48,48,54,57,59,60,61,63,65,64,63,63,56,51,50,48,48,46
7,10143,2004,10,12,46,46,45,45,43,41,41,42,48,54,58,63,66,70,72,71,71,68,60,54,50,48,48,47
7,10144,2004,10,13,45,45,45,45,44,44,45,48,50,49,52,54,54,55,56,58,57,57,56,56,56,56,55,55
7,10145,2004,10,14,55,55,55,54,54,54,54,54,55,57,62,64,67,69,71,71,70,68,64,62,61,61,61,61
7,10146,2004,10,15,62,62,62,61,61,60,59,59,61,61,62,61,61,62,66,68,67,66,63,59,56,55,53,52
7,10147,2004,10,16,52,50,49,49,48,47,47,48,51,57,61,62,62,64,64,64,63,57,56,54,53,51,48,45
7,10148,2004,10,17,44,43,44,47,46,44,44,46,51,54,57,61,62,64,66,65,65,64,57,50,47,45,42,41
7,10149,2004,10,18,40,39,38,38,38,38,36,38,45,54,59,63,66,68,69,66,64,63,60,58,57,57,58,59
7,10150,2004,10,19,59,60,59,61,61,62,64,64,66,67,68,68,69,70,67,67,66,65,62,62,62,59,59,57
7,10151,2004,10,20,57,57,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,56,56,55,55,55,55,55
7,10152,2004,10,21,55,55,55,55,55,55,55,55,55,56,56,56,56,57,58,58,58,57,56,56,56,56,56,55
7,10153,2004,10,22,55,54,54,54,54,53,53,53,54,54,55,55,56,57,58,58,58,56,55,54,54,54,54,52
7,10154,2004,10,23,50,47,46,44,43,41,42,43,47,51,54,56,59,57,61,61,58,55,50,47,45,45,45,44
7,10155,2004,10,24,42,45,46,46,47,47,47,47,47,49,49,50,51,52,52,52,52,52,51,52,50,50,50,51
7,10156,2004,10,25,51,51,51,52,50,52,52,52,52,54,54,56,57,58,61,61,60,57,55,55,55,54,54,53
7,10157,2004,10,26,51,49,48,48,47,47,45,45,51,56,63,66,65,67,71,68,67,63,56,53,53,50,50,49
7,10158,2004,10,27,49,47,47,47,46,47,47,48,51,54,56,62,63,64,65,63,62,60,57,54,53,54,54,54
7,10159,2004,10,28,54,54,53,53,53,53,52,53,53,56,61,64,64,64,64,63,62,61,59,58,57,56,56,55
7,10160,2004,10,29,55,55,55,54,54,54,54,55,56,57,58,60,60,59,60,60,59,59,58,58,58,59,59,59
